gene_id	fpkm_TP53_1	fpkm_TP53_2	fpkm_TP53_3	fpkm_TertTP53_1	fpkm_TertTP53_2	fpkm_TertTP53_3	fpkm_Tert_1	fpkm_Tert_2	fpkm_Tert_3	fpkm_WT_1	fpkm_WT_2	fpkm_WT_3
100329294	7.53	2.96	0.89	4.57	0	6.17	0.98	4.55	0.23	0	1.04	0.4
100126017	1.48	0	0.13	0.14	1.62	0	0.2	0.37	0.29	0	0.04	0.12
101887017	0	0	0.31	0.03	0.18	0.21	0.07	0.17	0.01	0.14	0.12	0
556348	4.84	2.25	5.57	4.41	2.3	0	0	4.36	5.47	3.81	3.62	6.47
100037389	4.08	3.73	3.4	2.9	3.27	2.8	3.25	3.98	4.09	2.76	2.86	2.96
559212	3.83	4.78	4.99	7.03	5.56	4.43	4.79	5.62	5.9	7.6	6.86	3.9
449823	9.97	2.16	10.71	14.19	10.77	12.11	9.49	10.8	6.84	11.49	12.73	12.29
553631	1	1.93	1.5	1.14	1.17	2.53	1.63	2.96	1.87	2.87	1.45	0.71
567762	17.53	6.54	7	23.1	24.08	12.75	9.53	13.72	19.05	12.83	9.95	40.4
562952	2.49	1.11	1.6	1.2	1.34	3.78	1.74	1.23	1.08	1.21	2.43	1.12
100001904	0.92	0.65	0.83	1.54	1.06	0.38	1.03	1.87	1.24	1.5	0.62	0.72
100007472	3.15	2.79	3.8	3.84	2.5	5.24	3.2	4.28	3.13	3.4	3.19	2.92
572029	3.21	0.55	3.14	1.07	1.76	1.86	3.29	2.7	3.02	1.64	2.62	2.09
100001479	0.24	0.06	0.03	0	0	0.03	0.05	0.14	0	0	0.03	0
503707	3.43	1.45	3.37	4.96	4.44	1.67	7.35	4.43	5.57	4.75	6.1	7.06
567285	0.17	0.12	0.5	0.46	0.4	0.55	0.25	0.12	0.48	0.3	0.41	0.33
101884750	4.2	4.94	5.51	5.36	6.58	5.34	4.81	4.97	3.7	5.59	5.18	6.08
100535814	2.61	4.63	3.28	2.43	1.92	4.1	2.33	3.43	1.56	2.25	3.67	1.48
386799	0.05	0.36	0.1	0.3	0.14	0	0.09	0.45	0.18	0.17	0	0.04
323630	1.15	0.4	1.91	3.74	2	1.05	3.48	8.79	5.14	5.42	3.37	4.16
100001799	0.05	0.24	0	0.1	0.08	0.17	0	0.13	0.14	0.06	0	0
566369	0.72	0.53	0.16	0.46	0.61	0.35	0.59	2.19	0.67	0.42	0.44	0.57
108179569	0.48	0.86	0.79	0.82	0.23	0.37	0	0.39	0.57	0.33	0.13	0.25
100002630	5.51	2.66	6.06	6.86	7.73	5.79	7.77	6.56	7.83	8.61	8.24	7.34
405827	24.15	36.55	25.99	28.49	22.01	26.68	21.81	29.96	24.51	28.09	25.71	30.26
140599	63.78	123.22	80.17	78.46	80.91	54.14	76.17	155.17	55.92	108.41	82.53	103.31
100334742	0.49	0.04	0.63	0.25	0.27	0.39	0.81	0.67	0.59	0.64	0.67	0.32
110438133	0	0	0	0.67	0	0	0	0.04	0	0	0	0.08
101885407	2.01	2.55	2.25	2.58	3.45	1.53	0.87	2.39	1.75	2.82	3.37	3.46
561285	8.71	3.27	9.8	10.78	10.47	4.39	8.09	7.27	7.58	8.3	7.59	10.51
100331497	0	0	0.11	0	0	0	0	0	0.32	0	0	0
556848	0.28	0.53	0.48	0.63	0.41	0.31	6.86	2.38	38.97	0.91	1.35	0.9
393942	1.18	1.48	1.28	3.5	1.9	0.79	0.74	2.28	3.09	2.93	1.97	2.67
445072	28.92	17.68	27.88	30.21	31.59	22.99	26.83	27.52	24.66	28.57	32.88	28.71
100330943	48.55	23.94	49.15	33.03	36.45	49.55	47.51	26.56	28.64	40.72	48.35	38.68
100150876	0.55	0	1.16	2.31	3.09	0.43	3.28	3.58	2.52	4.44	3.55	3.69
797907	24.47	20.19	17.43	19.44	25.02	15.67	13.69	16.65	15.13	13.84	13.39	15.47
566663	2.02	0.51	1.78	6.37	2.77	0	0.89	4.39	3.13	4.44	1.41	2.81
550421	0.12	0.19	0.41	1.25	0.69	0.51	1.99	1.52	7.69	0.83	0.94	0.99
103909511	6.44	5.93	10.57	6.84	7.13	11.32	6.79	6.36	4.64	8.09	6.47	8.2
795133	0.13	0.49	0.81	0.75	0.22	0.65	0.59	0.59	0.72	0.79	0.47	0.62
402961	6.29	6.23	6.83	6.09	7.22	5.22	3.53	7.81	4.07	9.78	6.52	7.66
561901	0.83	0.4	0.7	1.01	0.87	0.55	0.65	1.69	3.89	0.84	1	1.85
338248	22.23	46.86	28.84	36.08	26.17	30.83	20.79	23.42	23.05	29.29	28.71	26.65
108183901	0	0	0	0.26	0.1	0	0	0.5	0.14	0	0	0.08
108189345	11.28	0	10.2	40.06	8.12	9.09	2.87	12.71	14.9	16.19	5.81	18.96
768140	47.6	71.96	43.95	67	36.59	52.4	38.31	44.86	40.33	59.79	43.29	43.22
562001	0	0	0	0.13	0	0.06	0.06	0	0	0	0.55	0
563644	18.12	9.6	13.81	16.34	21.33	19.7	15.62	12.68	18.28	13.62	15.75	15.53
100004081	0.71	0.1	0.19	0.6	0.79	0.95	0.54	2.18	1.4	0.09	0.09	0.7
572669	1.17	1.37	1.34	4.48	1.12	0.3	0.84	3.09	1.14	2.62	1.4	1.62
791194	2.6	0.26	1.47	2.59	2.42	1.09	1.71	2.88	2.48	1.54	2.28	3.26
30421	0.74	0	0.46	0	0	0	0.98	0.4	2.61	1.71	0.16	0.77
100333736	2.89	12.22	6.4	8.26	5.24	3.68	5.3	10.35	9	9.04	8.23	8.02
415219	21.45	38.24	21.24	27.72	23.82	22.6	21.11	26.87	19.19	25.73	25.45	26.46
108182851	0	0	0	0	0	0	0	0	0	0	0	0.29
567560	18.89	19.89	13.95	12.57	16.39	17.55	14.36	12.04	13.13	13.74	16.32	12.12
554826	9.12	16.48	13.52	11.66	8.73	10.44	13	11.41	8.63	11.01	13.25	8.97
493594	2.24	0.36	1.3	0.49	0.99	1.79	1.62	0.43	0.72	1.05	2.14	1.33
497639	0.1	0.16	0.27	0.42	0.05	0.17	0.54	0.75	0.51	0.72	0.44	0.27
58077	481.09	419.24	604.44	20.22	98.27	693.45	360.19	27.98	97.77	61.95	248.08	72.74
360138	15.27	9.05	14.72	36.26	35.1	17.42	10.29	27.03	17.33	37.24	30.56	30.92
553693	1.02	0.9	0.62	1.16	1.14	0.5	0.45	1.5	1.25	0.63	0.75	0.88
641484	95.96	82.64	62.88	21.47	41.29	112.16	70.14	44.48	118.23	23.14	54.49	24.23
556104	33.43	46.86	40.74	30.89	25.75	51.47	35.6	22.61	25.74	30.97	25.59	33.05
337412	35.74	45.83	34.95	42.66	36.18	41.51	33.85	36.18	21.68	49.28	36.93	36.89
110439135	0	0.35	0.18	0.15	0	0	0.03	0.03	0	0.1	0	0.03
570050	0.14	0.12	0	0	0.21	0	0.41	0.46	0.39	0.12	0.15	0.05
555350	4.26	1.67	4.39	4.12	4.16	3.2	4.46	2.56	3.04	3.11	3.73	4.99
553698	6.85	25.78	8.21	10.17	6.57	9.16	7.33	14.51	6.63	3.76	10.24	6.4
445316	0.33	0.17	1.5	2.04	1.69	0.05	0.3	1.71	1.16	2.02	0.55	1.84
570702	0	0	0	0	0	0	0	0	0	0	0.3	0
563257	8.94	5.88	9.58	9.53	9.99	7.2	12.47	10.57	11.16	12.01	11.15	10.18
406659	41.08	42	46.14	55.42	45.23	42.37	39.73	58.53	40.67	46.83	42.54	42.09
394092	19.13	23.6	18.9	21.77	19.77	23.83	19.65	24.64	23.87	20.4	22.63	21.53
566353	6.49	1.52	4.79	5.19	6.84	4.93	5.39	5.62	7.74	3.84	3.82	4.4
100151233	0.06	0.27	0.03	0.06	0	0.19	0.06	0.12	0.06	0.14	0.09	0.09
553447	14.38	12.37	11.96	7.95	8.59	17.17	10.76	6.72	10.26	6.01	11.13	5.91
568683	41.17	29.32	41.97	37.37	39.05	42.72	39.68	32.81	36.78	34	34.23	33.22
100147849	0.3	0.01	0.16	0.2	0.08	0.13	0.13	0.06	0.13	0.08	0.11	0.15
563335	12.94	92.38	7.72	20.04	13	55.04	28.48	7.89	15.55	10.19	26.63	22.64
100535615	10.9	8.3	11.63	11.15	9.82	10.79	11.48	12.85	9.8	9.7	9.09	8.15
560541	6.48	4.14	7.96	3.45	5.91	6.99	7.45	7.7	6.58	7.92	6.46	6.42
555216	0	0	0	0	0.15	0	0.04	0	0.11	0.03	0	0
110438948	0	0	0	0	0	0.19	0	0	0	0	0	0
100000855	8.63	14.1	10.31	11.04	6.51	10.95	7.12	8.84	6.55	6.52	7.56	6.84
324010	0	0	0.06	0.17	0	0.17	0.05	0.11	0.16	0	0	0.51
566583	2.1	1.05	2.8	1.58	4.3	1.01	2.94	3.02	3.06	6.86	3.23	10.31
555357	3.5	28.05	4.09	12.95	3.23	39.75	11.7	2.56	5.07	2.41	11.71	12.99
327506	5.11	0	0.22	0.5	0	1.13	0.15	1.18	30.26	0	20.58	0.1
110437710	0	0	0	0.03	0.07	0.33	0.14	0.18	0.28	0.03	0.02	0.09
327301	10.73	25.68	11.07	14.8	11.96	11.04	9.49	13.24	14.34	11.75	10.93	12.72
335985	18.19	27.03	22.71	26.3	32.59	16.79	33.4	67.75	46.57	33.34	37.19	40.1
335025	315.56	481.99	331.29	338.02	294.07	380.11	274.61	291.87	175.32	319.59	333.7	288.49
393614	36.9	23.5	32.17	47.73	42.68	36.14	31.35	30.82	24.69	39.38	40.48	29.98
564172	4.49	0.11	2.17	1.04	1.01	3.13	4.57	1.62	2.33	1.94	2.12	2.18
503960	5.37	4.3	4.32	4.57	4.08	6.05	4.9	4.77	3.68	4.81	4.33	3.27
110439496	2.38	0.05	1.19	1.24	2.44	0.75	0.96	2.21	2.53	0.93	1.69	1.3
30180	0.19	0	0.06	0.56	0.36	0	0.28	0.62	0.74	0.48	0.06	0.65
557584	0.51	1.14	0.6	1.15	0.9	0.93	0.74	1.52	1.93	0.73	0.89	0.65
322701	0.11	0	0.17	0	0	0	0.08	0	0.05	0	0	0
100034480	0	0	0	0	0.29	0	0	0.36	1.19	0	0.36	0.6
562092	0.32	0.28	0.26	0.32	1.08	0.05	7.49	3.49	30.89	1.32	0.39	0.05
399546	2.96	2.54	3.24	3.55	4.32	3.18	7.24	4.84	26.28	5.11	3.27	6.11
100002220	24.01	26.61	30.92	9.15	12.79	35.11	22.98	10.06	10.82	9.37	22.92	12.33
570251	0.31	0	0	0.86	1.06	0.76	0.04	0.7	0.71	1.2	0	0.39
562250	1.32	0.07	0.44	0.85	2.14	0.13	0.77	2.99	1.08	0.46	1.01	1.21
563420	3.06	7.81	3.44	2.45	3.92	4.31	2.36	3.67	7.78	1.78	1.85	1.72
101883783	8.03	8.45	10.07	6.21	7.18	10.75	7.51	8.48	7.23	5.54	9	5
100004175	3.31	5.79	4.84	1.25	0.82	6.37	3.39	0.66	1.51	1.09	4.94	1.67
692268	20.79	8.17	23.39	23.39	22.69	18.23	18.92	22.41	16.03	20.9	24.74	23.97
325530	0.25	0	0.12	0.12	0.12	1.76	0.22	0	0.35	0	0.22	0.21
100535157	0	0	0	0	0.11	0	0	0	0	0	0	0
100006398	0	2.54	0	0	0	0	0	0.56	0.97	0.8	0	1.6
450005	0	0	0.34	0	0	0	0.1	0	0	0	0	0
100330322	14.67	5.15	9.77	5.55	7.71	5.09	11	8.8	7.34	11.89	19.6	10.24
554265	0.96	0.02	1.83	3.81	1.61	1.02	0.99	3.06	1.73	1.72	1.73	2.4
406575	13.92	18.39	9.55	13.32	22.24	14.4	14.63	25.71	16.26	19.33	14.52	17.99
436976	58.86	78.33	60.44	61.52	56.06	76.53	54.97	58.92	37.88	66.05	68.51	56.79
393700	89.33	140.06	107.5	96.65	60.2	117.5	93.91	83.2	60.56	101.45	95.72	89.6
101886937	4.7	0	19.57	0.68	5.4	0.97	0.62	17	28.15	1.09	0.31	0.65
566115	10.49	1.39	8.99	7.21	9.11	5.5	11.86	6.69	8.13	8.01	7.44	11.31
100536139	0	0	0	0	0	0	0	0.22	0.05	0	0	0
561057	8.8	7.32	9.12	6.2	5.12	11.81	5.73	4.43	3.89	5.97	7.34	4.79
58031	120.8	107.14	133.14	126	127.42	96.84	100	134.39	86.29	118.29	108.21	139.61
794890	0.38	0.17	1.08	0.76	0.41	0.36	0.24	2.84	0.44	0.89	0.83	1.93
664708	1.54	0.58	2.05	2.56	2.9	1.45	1.23	0.96	1.2	2.04	1.83	1.72
566261	1.1	0.48	1.53	1.16	0.98	0.19	1.86	2.79	1.86	1.49	2.43	2.53
282555	0.37	0	0.58	0.42	0.53	0.72	0.38	0.26	0.38	0.44	0.67	0.93
566883	3.29	0.04	1.2	3.85	5.78	0.96	2.83	3.71	2.1	3.74	2.86	5.95
100126020	0.43	0	0.14	0	0.06	0	0.13	0.17	0.12	0	0	0
323538	4.99	4.65	6.48	7.98	5.1	6.92	6.04	5.61	11.83	7.52	8.02	5.47
450074	2.76	3.83	2.22	1.36	1.55	1.82	2.97	2.93	2.5	1.2	2.71	2.38
406584	7.24	6.19	6.34	5.65	6.34	5.15	6.89	8	7.67	6.31	5.84	5.54
101887138	0	0	0	0	0	0	0.46	0.46	1.1	0	0.15	0.37
559160	0.27	0.94	0.26	0.54	0.18	0.26	0.16	0.82	0	0.08	0	0.71
100003326	2.57	3.56	4.06	3.43	2.59	3.64	3.6	2.91	1.92	3.22	3.49	3.76
406622	18.21	35.53	21.23	29.01	23.82	21.96	19.34	29.93	17.74	24.29	22.64	25.93
493601	10.93	0.92	4.56	9.61	12.16	5.25	6.95	6.28	8.01	6.39	6.6	8.15
393398	1.76	3.05	2.87	0.7	0.24	2.02	2.54	0.64	1.33	1.35	1.73	0.48
557850	0.45	0.32	0.09	0.08	0.17	0.15	0.84	0.69	3.03	0.29	0.18	0.16
561623	18.68	1.33	13.77	21.52	20.88	9.36	19.26	17.51	13.69	17.9	16.09	18.99
386702	19.18	20.14	28.39	24.74	23.85	29.8	21.94	19.35	12.54	24.44	25.27	17.38
554102	3.2	2.8	4.85	6.03	7.81	1.89	3.65	7.69	7.26	7.24	6.5	7.46
110439466	0	2.7	0	0.79	0	0.41	2.4	0	1.72	0.74	0.66	0
103909690	0.13	0	0.04	0.07	0	0	0	0.04	0.02	0	0	0
368424	1.78	1.48	2.11	4.28	3.97	1.32	3.95	5.77	6.16	2.97	3.4	1.95
110439836	0.26	0.3	0.25	0	0.1	0.57	0.05	0.05	0.05	0	0.18	0.15
541441	3.15	2.43	2.85	1.69	1.33	2.99	2.15	1.83	1.63	1.7	1.45	2.25
110438376	0.76	0.91	0.05	0.81	0.46	0.16	1.07	0.79	2.31	0.38	0.68	0.81
100003412	4.22	2	2.93	2.52	5.23	5.2	6.05	3.24	5.2	3.63	4.43	8.21
560941	0.9	1.38	2.14	2.56	4.66	1.18	4.07	5.55	6.96	6.76	4.23	11.2
60638	1.41	0.06	3.08	0.5	0	0.8	4.41	0.31	1.75	1.24	0.73	1.82
402829	12.11	15.47	11.47	11.23	10.93	17.06	8.82	9.25	10.63	9.03	12.38	10.33
558947	24.01	12.58	21.17	20.31	23.71	24.04	23.84	17.58	20.86	21.34	22.04	27.8
558718	7	7.75	8.15	7.92	7.87	8.48	8.92	10.27	8.28	11	10.05	9.62
100004536	10.26	8.95	8.87	9.92	8.28	9.86	12.3	12.69	14.29	13.97	13.28	15.98
558896	0	0	0	0	0.04	0	0.45	0	0.16	0	0	0
336153	17.27	8.06	12.98	11.74	10.19	14.33	9.68	6.88	9.06	10.69	16.05	8.68
100002015	14.36	11.57	17.49	9.12	7.77	15.38	21.07	7.96	10.04	9.53	14.4	7.07
797939	31.65	6.31	29.32	32.04	28.39	16.73	31.17	33.55	20.21	39.37	29.57	40.99
563678	65.9	20.33	46.53	27.32	32.53	47.85	43.64	19.83	29.5	25.31	33.04	30.02
108183720	0	0	0.47	0	0	0	0	0	0	0	0	0
556951	8.58	7.15	8.44	7.69	12.21	8.82	8.17	16.3	6.62	8.76	7.94	8.14
335278	2.76	2.08	1.52	2.17	2.93	1.2	4.29	4.34	7.41	2.98	3.34	2.14
565106	10.52	10.39	12.37	9	8.6	9.63	12.08	9.4	5.46	9.75	7.67	7.33
103909470	2.21	1.03	1.5	1.98	6.17	1.86	0.47	4.07	0.12	0.59	0.56	1.8
572407	11.78	3.16	7.28	5.09	11.8	7.7	7.1	4.6	3.18	7.76	9.08	7.33
553256	0	0	0	0	0.02	0	0.04	0	0.02	0.02	0	0
101882460	5.06	6.69	5.64	3.52	4.38	5.71	3.58	3.84	2.8	3.34	3.89	3.99
393980	47.65	72.38	50.72	46.68	41.15	54.22	37.06	43.61	39.18	43.09	41.6	37.54
415196	252.01	472.79	231.01	289.43	319.98	290.19	281.14	467.1	479.07	309.4	267.38	298.64
564613	30.56	30.67	26.91	27.96	29.83	32.06	26.17	32.09	24.28	35.92	30.69	34.77
566445	0.52	2.23	0.43	0.19	0.32	0.57	0.54	1.02	440.91	0.2	0.2	0.26
100003903	10.53	0	7.76	13.73	14.06	5.31	11.53	14.68	7.89	12.06	10.96	15.25
110437868	0	0.23	0.53	0	0	0	0	0	0	0.21	0	0
556414	5.02	6.26	6.13	5.89	6.05	7.02	4.4	4.94	4.27	4.94	4.12	5.55
796210	0.9	0.25	0.44	1.33	1.4	0.66	1.39	1.16	2.01	1.43	1.48	1.8
100148477	12.16	4.87	10.66	8.22	10.52	9.65	8.62	9.41	8.78	9.05	9.39	12.21
100005501	0.42	0	0.35	0.18	0.74	0.17	1.3	1.58	1.81	0.94	0.65	0.68
406493	23.07	13.54	20.69	24.85	16.06	13.91	24.6	45.97	19.89	17.17	27.4	21.3
553226	9.26	1.17	6.52	8.14	12.16	5.11	9.4	9.19	11.21	10.64	10.5	12.89
550422	5.74	11.36	6.66	5.65	3.85	9.51	7.83	9.35	4.58	6.54	5.89	4.73
445157	7.47	10.48	10.94	6.92	4.89	11.28	7.22	7.36	3.36	6.95	8.82	6.99
555921	2.33	0.13	0.11	0.14	0.15	0.46	0.45	0.34	0.24	0.5	5.6	0.25
103910397	0	0	0.02	0	0	0	0	0.11	0.14	0	0	0
557714	3.58	0.38	2.28	1.45	2.71	1.62	2.5	1.48	4.63	3.36	1.64	1.88
561697	93.96	76.51	74.3	75.83	81.97	72.35	73	69.87	67.91	67.86	71.14	71.23
100534741	0.39	0	0.5	0.03	0.24	0.87	0.26	0.16	0.05	0	0.64	0.07
100534940	0.3	0.03	0.29	0.71	0.18	0.59	0.42	0.91	0.51	0.41	0.79	1.09
108181760	0.4	0.23	0.15	0.4	0.11	0.11	0.25	0.6	0.28	0.07	0.16	0.4
572203	0	0	0.03	0.31	0.22	0	0	0.16	0.08	0.1	0.47	0.09
566131	22.5	13.2	21.43	24.52	24.73	21.89	22.41	21.77	21.91	26.57	23.29	24.6
30503	0	0	0	0	0	0.05	0	0.43	0.1	0	20.02	0
493587	34.83	4.24	32.93	55.56	63.53	21.85	35.79	42.75	41.61	58.78	40.89	91.56
103912059	0	0	0.04	0	0.17	0	0.21	0.18	0	0.19	0	0.09
492459	0.92	0.9	0.51	0.44	0.55	0.11	0.8	0.76	0.24	0.26	0.68	0.4
393477	8.99	14.39	9.17	8.64	8.85	12.76	8.24	8.61	7.57	8.02	9.74	7.41
569098	6.13	3.03	6.24	8.21	5.56	4.4	21.39	13.46	15.87	9.7	11.3	16.34
336334	170.72	182.34	172.97	231.39	225.28	151.66	162.43	184.77	116.36	246.59	213.29	253.63
337272	9.51	2.48	14.93	13.25	19.31	6.84	11.48	14.99	16.22	16.08	14.61	16.62
103910014	1.4	0.14	0.53	0.21	0.9	1.82	1.54	1.48	1.55	0.9	0.9	1.26
436779	14.16	16.98	13.09	11.65	10.33	12.31	13.57	12.28	8.19	10.04	13.08	9.33
561969	10.17	15.38	12.64	11.03	10.75	11.64	5.75	8.04	6.2	8.81	10.76	9.71
445227	9.36	10.06	9.79	9.96	13.75	8.83	9.14	12.6	12.3	8.56	8.97	10.98
406807	79.3	81.62	79.04	95.44	99.99	66.51	74.63	88.75	93.66	96.38	81.45	79.71
641567	0.15	0	1.64	0.05	0.71	0	0.13	3.31	2.62	0	0	0
80353	12.41	6.94	12.54	8.57	4.08	10.17	8.38	5.73	6.04	5.6	6.46	8.77
100331377	1.44	0.51	1.97	10.76	4.21	0.86	3.25	5.06	5.49	5.1	3.63	5.51
100536832	37.92	33.95	34.63	16.13	23.46	50.33	38.1	10.96	13.42	22.5	28.7	13.72
767718	0.08	0.4	0.14	0.22	0.73	0.04	0.13	1.02	2.05	1.17	0.74	1.43
108190082	0	0.18	0	0.35	0	0	0.11	0.16	0.59	0	0	0.23
558685	0.07	0.08	0.02	0.05	0.07	0	0.26	0.02	0.07	0	0.02	0.02
394094	59.83	80.44	63.34	48.25	53.95	60.1	48.91	44.43	32.24	60.2	58.05	59.52
566303	2.43	0.9	2.55	1.3	1.56	2.17	1.5	1.86	1.72	2.16	1.88	1.94
402940	0.21	0.07	0	0.21	0	0	0	0	0	0	0	0.06
100526813	0.21	1.08	0.28	0.35	0	0.55	0.14	0.19	0.01	0.52	0.32	0.06
101882603	0	0.04	0.1	0.03	0.16	0.03	0.03	0.03	0.41	0	0.03	0.06
559243	3.8	3.93	3.56	2.4	3.63	5.98	3.11	4.09	3.43	3.82	3.18	3.03
557701	2.95	1.55	2.55	1.24	1.1	4.05	4.58	0.89	2.34	1.32	2.03	1.73
566628	0.27	1.19	0.73	1.51	0.46	0.21	0.39	1.77	0.29	0.85	0.49	0.14
100334848	2.88	5.31	2.93	1.9	2.87	5.45	4.4	2.64	8.55	1.98	2.1	3.07
100329907	1.75	0	1.4	0.2	1.48	0.56	0.11	0.47	0.18	0.55	0.07	1.93
431746	6.62	8.91	9.02	7.91	12.09	7.81	7.96	15.08	12.32	12.09	8.55	10.03
560267	10.9	0.36	11.4	9.39	14.77	9.95	13.25	7.48	7.81	10.29	9.99	12.38
798019	6.7	6.29	7.29	10.47	7.62	3.2	2.92	6.89	4.49	9.32	5.61	9.63
568432	41.8	17.54	40.67	25.77	32.29	34.03	42.57	23.73	26.96	26.61	29.53	32.91
541322	0.04	0.72	0.33	0.47	0	0	0.46	1.1	5.42	1.61	1.01	0.61
556728	0.03	0.19	0.09	0.12	0.03	0.09	1.87	1.01	3.92	0.11	0.31	0.16
393754	24.13	30.01	24.19	20.56	22.94	21.3	20.25	27.03	17.45	25.44	20.46	22.04
323528	29.87	27.08	28.86	25.97	28.06	28.79	26.9	24.38	21.66	35.02	29.6	34.79
100006680	0	0	0	0	0	0	0	0	0	0	0.12	0
405778	1.17	2.36	0	0.77	0.31	1	0.43	0	0	1.18	0	0.62
108181393	0.18	0	0.35	0	0.06	0	0.05	0	0.06	0	0.11	0
100537227	5.08	1.82	5.52	4.21	4.25	4.39	4.72	2.97	2.93	3.11	5.76	4.09
336478	0.18	0	0.02	0.11	0.2	0.03	0.5	1.19	1.45	0.17	0.28	0.11
556964	0.29	0	0.69	0.39	0.19	0.62	0.48	0	0.6	0.09	0.54	0
393878	1.38	0.44	1.05	0.42	0.56	0.67	1.07	1.62	0.76	1.28	0.95	1.04
101885008	9.76	5.71	7.6	8.91	9.01	6.9	5.78	6.14	6.47	6.67	7.45	8.3
571561	0	0	0	0	0.06	0	0.11	0	0	0.28	0.06	0
30602	9.19	17.58	17.9	26.59	21.6	11.46	8.91	19.61	15.73	27.23	21.82	14.48
436998	5.26	2.62	7.11	5.47	6.98	4.47	7.07	7.13	9.82	6.72	5.64	6.57
30733	6.17	4.46	4.99	5.55	4.75	5.37	13.57	12.34	48.06	7.98	7.37	6.14
557247	15.46	19.31	16.42	15.05	14.56	18.34	21.81	17.41	27.01	13.7	16.74	14.06
101882738	9.59	3.26	9.49	16.78	11.19	9	9.69	10.79	8.02	9.95	9.32	11.44
393262	7.02	6.82	7.92	6.34	11.5	6.36	4.62	5.86	7.33	8.23	6.11	7.14
100537584	1.06	0.37	0.86	1.12	0.55	0.6	0.38	0.74	1.27	1.61	1.12	0.45
100333907	7.07	0	2.65	3.82	4.92	6.43	1.87	3.7	1.69	2.45	6.75	13.07
572412	0.19	0	0.08	0.04	0.04	0.05	0.05	0.04	0.55	0.09	0.01	0.04
570994	44.83	58.66	46.87	43.36	53.22	51.46	44.86	46.59	47.86	46.64	51.86	50.34
100332841	0.87	1.06	0.45	0.7	0.45	0.07	0.21	0.14	0.43	1.9	0.07	0.61
100006255	3.85	2.45	4.45	3.89	3.02	1.69	3.84	3.09	4.42	7.28	4.58	6.64
110437724	3.04	1.04	2.56	3.11	3	1.22	1.51	3.35	2.22	2.82	4.38	2.6
30071	0	0	0	0	0	0	0	0	0.04	0	0.17	0
100333777	0	0	0.19	0.26	0.12	0.43	4.95	0.18	24.78	0.28	0.41	0.06
100333562	0	0	0	0	0	0.06	0.22	0.17	0	0	0	0
101885923	13.77	0.23	14.83	3.56	4.86	8.8	14.13	6.15	7.93	4	8.67	5.6
334098	5.47	3.76	3.68	6.54	3.33	5.36	9.16	15.03	8.71	4.01	9.2	13.55
751627	1.5	2.48	2.68	1.88	3.08	3.24	2.44	5.71	2.88	2.37	2.28	1.88
567984	0.44	0.18	0.53	0.37	0.23	0.76	0.37	0.98	0.82	0	0.61	0.35
799267	8.77	30.23	17.39	26.78	25.91	13.31	25.57	45.96	16.87	27.59	27.77	15.93
794323	0.12	0.17	0.83	0.28	0.68	0.61	0.28	2.18	1.25	0.03	0.05	0.25
554232	3.59	5.56	4.54	6.47	7.26	4.09	2.72	5.46	4.38	6.96	6.96	4.76
793765	1.68	0.45	0.49	1.88	2.03	0.08	1.44	3.5	4.37	1.89	0.59	1.27
561489	14.08	11.1	16.52	16.83	15.67	16.02	15.96	15.56	10.83	19.16	17.5	15.46
110440199	0.26	0	0.16	0	0.08	0	0.15	0.08	0	0.44	0.46	0
557513	5.3	0.93	4.67	2.98	5.09	4.76	6.06	4.66	5.65	5.14	5.41	5.55
110438330	0	0	0	0.22	0.21	0	0.23	0.67	0.63	0.45	0.3	0.13
100136855	13.44	6.87	15.81	15.03	19.7	14.58	19.06	13.06	14.51	21.02	14.66	18.05
103911752	0.26	0	0.21	0.19	0.1	0	0.12	0.55	0	0	0	0.1
108190499	0.04	0	0	0	0.04	0.02	0	0.03	0.04	0.03	0.01	0
100534720	13.21	17.15	13.2	11.56	13.16	13.33	11.36	13.18	14.13	12.68	8.72	12.67
393740	54.85	118.87	67.48	74.94	46.34	80.01	73.94	72.88	49.36	82.99	76.41	82.77
561083	0	0.27	0.03	0.29	0.05	0.03	0.05	0.03	0	0	0.03	0.12
563938	143.07	89.1	122.97	71.82	74.74	146.37	90.99	55.52	80.5	61.72	86.29	61.04
678517	122.23	72.13	108.8	113.16	119.18	118.8	89	83.35	54.59	96.06	95.68	136.39
100535879	4.99	2.65	2.53	2.35	3.19	2	3.32	5.95	2.17	3.86	2.16	3.97
100004033	0.53	0	0.14	0	0.07	0	0	0.07	0.07	0	0	0.26
567508	2.45	1.84	3.07	4.89	7.31	3.35	2.9	3.49	3.61	7.48	6.57	3.94
101886565	0	0	0.09	0.21	0	0.11	0	0.05	0	0	0.07	0.02
373107	80.76	120.63	77.89	73.12	87.05	79.78	83.42	79.3	78.45	87.43	88.06	89.78
79375	4.76	3.52	2.64	6.14	3.61	3.06	8.53	5.98	12.66	5.6	7.86	3.68
799368	5.7	4.29	5.48	4.55	5.62	6.05	3.42	4.59	3.05	4.97	4.74	6.09
567512	0.03	0.11	0.12	0.07	0	0.23	0	0.16	0.03	0.12	0	0.06
100535316	4.79	10.11	7.17	3.04	4.88	7.66	2.52	7.66	4.63	2.74	2.26	1.44
560100	1	0.51	0.7	1.25	1.03	0.34	1.02	1.52	1.45	1.79	1.12	2.21
