gene_id	fpkm_TP53_1	fpkm_TP53_2	fpkm_TP53_3	fpkm_TertTP53_1	fpkm_TertTP53_2	fpkm_TertTP53_3	fpkm_Tert_1	fpkm_Tert_2	fpkm_Tert_3	fpkm_WT_1	fpkm_WT_2	fpkm_WT_3
ENSDARG00000009862	3.43	1.85	3.37	2.6	2.9	2.06	4.57	4.07	3.58	2.91	3.4	2.2
ENSDARG00000009864	3.89	4.18	3.64	2.74	4.33	4.23	3.39	4.65	4.05	4.04	2.51	3.6
ENSDARG00000009868	19.23	13.18	16.65	14.03	14.98	17.36	12.32	10.18	11.73	15.07	14.1	14.59
ENSDARG00000009870	18.51	8.17	16.11	16.13	31.5	14.58	17.73	13.85	18.36	15.65	16	14.3
ENSDARG00000009871	37.55	76.69	43.7	42.35	36.63	50.85	44.24	49.15	46.77	54.6	47.81	48.33
ENSDARG00000009874	0	0	0	0	0	0	0	0	0	0	0	0.05
ENSDARG00000009885	0.06	0	0.7	0.69	0.32	0.06	0.68	1.18	1.36	0.27	0.57	0.72
ENSDARG00000009886	3.96	1.73	7.14	6.13	8.03	5.41	11.57	14.63	12.08	8.94	9.29	9.42
ENSDARG00000009899	8.99	1.28	6.79	13.63	30.46	4.8	14.78	10.35	11.56	29.55	29.99	15.16
ENSDARG00000009901	0.28	0.89	0.23	0.12	0.46	1.43	1.56	1.62	5.87	0.04	2.66	0.35
ENSDARG00000009922	2.22	2.5	3.34	7.47	22	7.1	7.96	9.65	7.51	26.71	22.7	7.83
ENSDARG00000009930	13.26	9.47	14.87	20.46	22.18	11.56	15.49	19.05	16.5	21.37	20.01	22.22
ENSDARG00000009939	0.75	1.01	1.04	1.53	1.3	0.64	4.37	4.1	11.21	1.77	2.57	2.04
ENSDARG00000009941	36.68	27.2	33.42	30.41	34.92	38.2	24.5	23.46	16.8	27.08	26.13	29.39
ENSDARG00000009942	2.43	1.76	2.88	0.61	1.15	2.49	2.76	1.39	6.07	1.8	1.9	0.97
ENSDARG00000009949	13.78	17.69	18.88	34.46	26.12	14.65	7.04	24.81	16.07	36.61	23.78	30.17
ENSDARG00000009950	123.35	198.57	126.42	169.35	133.16	130.09	123.04	135.36	125.05	142.66	140.18	120.48
ENSDARG00000009953	17.64	12.8	17.98	12.95	13.28	21.08	19.54	13.95	17.83	15.5	14.56	12.23
ENSDARG00000009958	16.97	4.17	19.85	20.27	23.03	13.38	32.95	26.15	22.82	27.76	22.93	23.79
ENSDARG00000009961	0.14	0.48	0.48	0.14	0.13	0.22	0.2	0.17	0	0	0	0.04
ENSDARG00000009978	41.05	340.15	52.69	109.14	83.88	54.59	2166.21	628.6	3767.71	85.04	123.31	110.95
ENSDARG00000009982	11.51	1.35	13.05	12.1	17.33	10.16	18.55	15.76	17.1	16.41	17.52	18.86
ENSDARG00000010002	26.18	15.21	22.6	41.66	36.96	15.46	30.27	40.81	29.64	25.13	25.74	36.84
ENSDARG00000010008	63.78	123.22	80.17	78.46	80.91	54.14	76.17	155.17	55.92	108.41	82.53	103.31
ENSDARG00000010010	61.67	60.87	73.15	44.83	42.5	98.11	41.48	33.53	31.7	44.18	57.01	50.65
ENSDARG00000010018	65.49	85.18	94.69	57.18	74.4	46.65	129.85	92.82	56.54	86.02	73.44	49
ENSDARG00000010021	11.87	22.67	17.72	17.63	11.35	16.85	18.1	15.3	11	17.38	17.94	14.25
ENSDARG00000010023	36.3	43.84	56.94	58.47	38.73	42.18	34.85	31.49	32.11	43.04	35.77	54.04
ENSDARG00000010029	6.15	0.9	6.9	6.75	7.6	3.99	5.22	4.58	5.85	4.71	3.85	9.25
ENSDARG00000010031	15.45	6.41	16.11	16.26	15.42	15.77	12.41	11.84	8.25	13.11	13.39	17.52
ENSDARG00000010032	4.16	6.46	3.37	2.27	2.54	5.1	3.01	4.46	3.07	1.73	3.34	3.05
ENSDARG00000010035	2.21	1.54	2.18	2.97	2.87	2.32	3.18	2.44	2.87	3.01	3.38	2.88
ENSDARG00000010042	72.27	16.94	67.79	59.53	93.07	53.14	85.93	63.06	70.88	109.08	101.26	94
ENSDARG00000010047	0.29	0.06	0.66	0.54	0.43	0.33	3.48	1.71	11.99	0.05	1.03	1.15
ENSDARG00000010051	49	89.49	54.15	46.84	42.06	66.4	45.6	45.3	33.05	56.06	54.29	44.1
ENSDARG00000010052	412.19	386.69	381.78	150.32	129.88	451.24	279.45	135.95	152.46	137.58	250.13	168.87
ENSDARG00000010059	1.34	0.16	1.48	3.2	2.24	0.12	1.75	3.36	3.6	2.03	1.76	2.31
ENSDARG00000010070	9.83	0.82	7.02	2.99	2.61	5.66	8.73	4.73	5.82	3.35	5.34	4.24
ENSDARG00000010078	9.92	12.07	10.14	8.44	7.98	13.87	11.24	9.21	14.05	8.1	10.29	9.36
ENSDARG00000010083	141.89	54.9	172.22	30.53	39.2	127.5	139.63	22.22	62.73	42.59	90.18	23.07
ENSDARG00000010085	2.72	4.34	3.85	3.47	3.95	3.17	3.2	5.48	3.18	4.62	5.46	4.21
ENSDARG00000010096	12.99	0.9	3.56	8.27	15.27	1.73	0.66	12.38	4.05	7.43	0.73	20.4
ENSDARG00000010097	0.06	0	0	0.11	0.05	0	0.26	0.05	0.16	0.1	0.1	0.4
ENSDARG00000010098	16.01	4.98	16.79	17.21	18.06	10.55	19.26	19.09	16.16	14.03	14.9	19.5
ENSDARG00000010108	21.27	5.27	20.87	21.02	40.54	21.32	23.04	22.75	19.3	26.33	19.99	19.22
ENSDARG00000010113	215.17	562.3	259.74	251.8	145.45	332.2	286.12	223.58	185.57	255.67	281	234.58
ENSDARG00000010130	1.21	1.47	0.86	1.66	1.42	0.71	1.23	0.81	1.2	0.87	1.93	1.42
ENSDARG00000010132	27.45	20.57	29.79	14.89	14.26	30.07	22.32	8.53	9.04	11.36	13.77	9.42
ENSDARG00000010137	48.78	32.04	43.43	47.48	47.06	37.76	44.35	43.51	44.82	45.57	47.15	53.69
ENSDARG00000010144	15.5	6.02	16.2	6.71	11.01	19.54	13.28	7.61	8.98	13.48	15.71	9.82
ENSDARG00000010145	0.51	0.79	0.89	0.98	1.1	0.91	0.91	2.24	1.29	0.98	0.7	0.58
ENSDARG00000010146	0	0	0.06	0.37	0.24	0	0.06	0	0	0.11	0	0
ENSDARG00000010149	448.77	867.24	401.27	386.02	439.22	418.37	531.7	426.39	447.76	541.57	522.8	488.6
ENSDARG00000010154	3.68	6.06	2.65	3.56	4.34	0.52	3.53	4.84	2.87	3.8	4.42	3.88
ENSDARG00000010155	21.1	5.97	21.69	21.79	31.93	12.11	26.15	31.45	28.59	25.12	27.84	22.97
ENSDARG00000010160	461.44	1563.59	547.54	718.76	603.66	881.46	587.19	1057.27	706.52	670.15	698.07	699.34
ENSDARG00000010169	1.25	5.59	2.58	2.98	4.16	3.27	5.66	7.86	6.98	4.16	5.61	3.81
ENSDARG00000010181	12.63	10.14	15.23	10.06	13.97	15.66	18.27	11.22	10.9	14.39	17.44	9.56
ENSDARG00000010183	0.68	0	0.28	1.12	0.81	0.76	0.25	1.79	1.18	0.87	1.19	1.27
ENSDARG00000010186	1.84	1.15	1.56	5.68	2.4	2.01	1.65	2.47	2.5	2.87	1.6	2.38
ENSDARG00000010192	1.13	0.24	0.7	0.15	1.42	1.22	0.87	0.83	1.05	3.51	2.13	0.8
ENSDARG00000010194	46.01	57.89	53.21	53.05	56.54	63.29	62.02	60.52	69.04	58.8	60.19	54.55
ENSDARG00000010207	6.75	3.01	6.57	6.99	6.14	6.01	8.31	7.52	8.84	8.03	6.87	6.8
ENSDARG00000010231	0	0	0	0	0.1	0	0	0.33	0	0	1.22	0
ENSDARG00000010238	26.66	33.67	27.8	27.31	27.31	29.82	22.18	27.26	24.26	23.52	24	22.26
ENSDARG00000010244	45.91	137.32	52.54	89.1	43.83	83.31	61.06	131.42	78	75.23	71.52	77.89
ENSDARG00000010246	50.77	94.03	65.87	51.78	54.43	68.15	65.09	72.7	63.62	59.3	70.57	64.71
ENSDARG00000010248	7.16	9.77	8.94	11.7	8.09	7.67	5.77	8.12	6.69	11.46	8.69	14.2
ENSDARG00000010250	7.91	10.89	7.68	6.08	4.32	4.08	12.12	14.24	17.77	6.55	6.95	5.43
ENSDARG00000010252	1.5	0.28	0.99	0.71	1.77	1.5	1.42	2.22	2.5	0.97	1.71	1.35
ENSDARG00000010255	2.15	3.7	3	2.98	4.01	1.86	5	8.41	9.86	3.47	1.61	2.27
ENSDARG00000010266	0.58	1	1.04	0.53	0.57	1.2	0.92	0.46	0.76	1.36	0.73	0.6
ENSDARG00000010267	1.66	0.41	1.54	4.53	3.03	0.13	0.49	4.85	1.35	2.26	0.41	3.82
ENSDARG00000010270	5.89	0.41	5.43	13.01	12	0.3	0.04	14.68	9.68	17.36	0.21	24.13
ENSDARG00000010276	1.56	1.53	1.49	0.77	1.32	1.66	1.1	2.23	2.72	1.26	1.03	1.27
ENSDARG00000010279	21.02	17	19.84	19.92	19.83	12.7	17.75	25.86	25.29	19.11	19.03	22.66
ENSDARG00000010280	33.3	13.51	28.93	26.45	29.22	36.55	24.09	19.22	20.61	23.47	27.46	27.71
ENSDARG00000010281	6.84	6.7	6.22	7.72	6.33	7.37	7.02	6.51	7.53	6.62	6.02	6.35
ENSDARG00000010300	5.01	0.8	5.08	7.31	7.7	3.81	3.38	5.18	6.38	7.35	4.18	6.02
ENSDARG00000010301	15.2	6.5	18.81	21.14	24.79	9.39	18.04	21.9	19.45	21.89	20.39	23.85
ENSDARG00000010312	12.67	56.21	18.08	36.15	46.01	6.81	75.55	41.1	47.34	42.21	161.54	128.84
ENSDARG00000010316	4.91	2.27	3.2	3.99	4.84	3.66	9.67	10.19	15.02	3.97	6.08	5.09
ENSDARG00000010317	1.03	1.2	0.33	0.92	1.53	0.99	0.93	2.61	2.35	0.65	1.19	1.05
ENSDARG00000010318	2.53	6.16	4.37	1.37	0.72	11.48	4.76	2.36	9.91	1.06	1.61	1.27
ENSDARG00000010332	0.03	0	0.06	0	0.03	0.09	0.06	0	0	0.05	0.08	0
ENSDARG00000010347	0	0	0	0.26	0	0	0.19	0.24	0.24	0	0.05	0.28
ENSDARG00000010350	2.72	1.09	3.64	5.1	6.49	1.38	2.55	3.75	4.14	4.14	5.78	4.82
ENSDARG00000010376	0	0	0	0	0	0	0	0	0	0.11	0	0
ENSDARG00000010381	39.1	50.26	39.39	36.38	37.79	44.38	36.76	35.44	30.29	44.8	39.76	38.01
ENSDARG00000010384	1.53	2.15	0.46	0.42	1	1.11	0.85	2.02	1.1	0.09	0.95	1.57
ENSDARG00000010385	1.43	1.46	1.35	2.87	2.72	0.34	1.5	1.88	1.22	1.8	3.81	2.75
ENSDARG00000010400	11.7	14.67	12.01	12.13	10.65	15.02	10.62	10.64	12.74	11.18	10.32	7.7
ENSDARG00000010407	23.15	38.77	24.99	35.25	24.73	17.93	12.3	23.71	15.76	28.55	25.97	34.32
ENSDARG00000010408	0.67	0.28	0.61	2.33	0.65	0.43	0.79	1.2	1.54	1.29	1.14	0.82
ENSDARG00000010411	60.62	40.98	67.13	46.38	37.55	85.32	40.5	33.82	33.58	36.22	45.21	36.73
ENSDARG00000010415	3.99	3.3	4.53	2.86	2.51	2.71	4.07	2.61	3.88	3.74	3.11	2.85
ENSDARG00000010420	1.86	4.45	0.88	0.48	2.4	2.01	0.43	3.13	3.46	0.37	10.57	3.22
ENSDARG00000010423	11.11	15.43	10.66	4.69	8.85	13.08	10.21	8.01	35.78	7.82	10.24	8.78
ENSDARG00000010425	0.16	0	0.18	0.17	0.32	0.25	0.29	0.86	0.35	0.11	0.26	0.49
ENSDARG00000010432	2.75	5.41	2.23	3.69	3.88	2.17	4.61	7.65	7.55	2.67	3.71	2.1
ENSDARG00000010434	209.16	309.12	204.38	205.21	207.56	145.74	258.3	185.76	128.34	194.84	242.51	308.34
ENSDARG00000010437	0.23	0	0.31	1.34	0.7	2.53	2.25	2.61	1.89	0.6	1.04	2.47
ENSDARG00000010442	19.48	14.4	19.82	17.21	18.16	17.71	14.45	16.03	10.2	16.01	13.08	16.01
ENSDARG00000010445	2.95	1.88	4.33	2.95	2.71	3.87	5.9	5.42	7.7	2.49	3.19	4.48
ENSDARG00000010454	0.43	0	0.05	0.05	0.1	0.61	0.1	0.24	0	0	3.86	0.28
ENSDARG00000010472	0.26	0.02	0.12	0.14	0.12	0	0.06	0.15	2.68	0.18	0.06	0.16
ENSDARG00000010477	0	0	0	0	0.05	0	0	1.01	0.22	0	0.09	0
ENSDARG00000010478	1.53	1.3	0.67	0.69	0.48	0.95	0.22	0.63	6.96	0.54	0.31	0.46
ENSDARG00000010481	49.12	121.71	58	59.32	50.47	61.93	50.85	70.42	50.86	54.58	53.78	48.48
ENSDARG00000010482	0.04	0	0.12	0.59	0.32	1.09	0.42	0.5	0	0.4	0.08	0.07
ENSDARG00000010487	13.13	26.02	13.89	17.41	13.47	17.24	15.34	17.81	15.71	16.88	16.19	12.89
ENSDARG00000010514	0.06	0	0	0.11	0.05	0	0	0.05	0	0	0	0
ENSDARG00000010515	8.37	0.7	12.06	9.11	9.7	7.06	13.89	8.08	13.89	11.58	10.64	9.64
ENSDARG00000010516	540.78	1530.07	594.48	765.66	626.76	940.55	707.47	862.35	818.18	680.31	671.05	623.33
ENSDARG00000010519	8.62	0.43	10.83	3.24	4.92	9.98	5.87	3.38	6.65	13.41	16.48	7.22
ENSDARG00000010524	2.76	0.54	3.16	3.53	3.61	2.22	5.16	4.18	4.98	3.05	4.11	3.54
ENSDARG00000010531	4.66	0.91	4.04	7.48	4.11	1.77	8.94	9.98	9.4	6.93	4.92	5.26
ENSDARG00000010553	38.89	81.94	47.69	55.9	36.29	51.35	51.62	50.64	39.35	59.26	55.51	50.07
ENSDARG00000010555	0.72	0.05	0.23	1.11	0.32	0.92	1.13	0.61	0.7	0.71	2.26	0.38
ENSDARG00000010556	0	0	0.16	0.06	0.29	0.44	0.18	1.66	0.5	0.39	0.3	0.32
ENSDARG00000010563	8.6	13.16	8.6	10.77	9.55	10.67	8.77	14.05	10.16	9.13	8.67	11.01
ENSDARG00000010565	0.02	0	0.08	0.2	0.03	0.07	0.02	0.1	0.07	0.29	0.22	0.36
ENSDARG00000010571	2.35	4.27	2.08	2.28	2.86	2.81	4.34	3.61	5.05	2.25	3.26	2.98
ENSDARG00000010572	2.01	5.74	1.16	2.34	1.79	2.33	2.97	3.93	3.46	0.86	2.33	2.99
ENSDARG00000010583	3.22	0.16	2.64	2.7	3.24	1.74	4.07	4.9	9.44	3.31	2.84	2.93
ENSDARG00000010586	4.82	1.67	3.48	6.06	7.17	4.23	2.27	7.11	3.41	4.02	3.76	7.15
ENSDARG00000010591	0.36	4.46	1.49	2.37	1.81	0.88	1.75	1.88	2.51	3.05	6.44	0.44
ENSDARG00000010596	56.93	44.8	41.55	46.98	55.46	37.5	32.4	29.76	39.55	34.03	34.87	35.91
ENSDARG00000010601	5.48	2.59	5.38	3.76	7.57	1.74	7.22	7.57	6.99	7.37	5.1	9.03
ENSDARG00000010602	0	0	0	0	0	0	0	0	0	0	0.86	0
ENSDARG00000010603	8.04	5.1	7.83	6.14	7.15	8.01	7.25	8.73	5.05	7.79	7.84	7.04
ENSDARG00000010610	10.73	4.39	12.19	14.17	13.34	8.44	11.19	11	7.8	15.75	12.66	15.57
ENSDARG00000010619	1.18	0.21	0.35	0.03	0.59	0.29	0.24	1.97	0.96	1.79	0.66	0.52
ENSDARG00000010625	17.29	45.99	19.77	26.4	23.82	22.58	42.25	55.2	19.04	39.2	35.36	34.84
ENSDARG00000010630	1.46	0	0	0	0	0	0.46	0	5.08	4.89	0	0
ENSDARG00000010641	24.06	24.17	21.4	21	18.7	16.6	35.44	24.75	39.71	21.16	19.64	25.62
ENSDARG00000010654	0.42	0.24	1.19	1.55	0.92	0.3	1.68	2.62	2.19	1.57	1.09	2.23
ENSDARG00000010655	38.1	14.78	32.85	25.96	26.28	29.03	20.55	25.44	18.08	19.94	28.52	28.06
ENSDARG00000010658	10.46	12.51	17.42	23.2	21.14	16.29	17.34	21.87	22.03	29.43	28.61	27.53
ENSDARG00000010662	0.87	0.1	0.46	1.32	0.28	0	0.17	0.34	0.53	0.08	0.43	0.41
ENSDARG00000010673	0.07	0.27	0.07	0.48	0.1	0.18	2.21	0.6	8.32	0.54	0.53	0.19
ENSDARG00000010680	0.43	0	0	0	0	0.26	0.13	0.38	0.13	0.96	7.77	0.24
ENSDARG00000010681	7.15	7.36	6.5	5.82	6.13	6.5	3.36	4.65	5.18	3.82	4.29	5.59
ENSDARG00000010700	0	0	1.34	0.69	0	0	0.25	0.13	0.4	0	0	0
ENSDARG00000010701	0.16	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000010710	9.15	8.75	8.15	9.33	6.86	6.58	9	15.23	10.96	11.01	13.74	7.15
ENSDARG00000010712	0.05	0	0.5	0	0.54	0	0	0.28	0.28	0.31	0.23	0.13
ENSDARG00000010717	102.59	202.67	88.09	106.43	97.21	104.21	146.82	122.73	119.84	138.33	141.75	124.15
ENSDARG00000010721	80.24	78.41	81.77	89.6	96.61	84.12	80.97	93.98	70.36	78.63	87.08	101.61
ENSDARG00000010727	7.82	8.87	4.97	12.37	12.56	5.85	7.07	7.45	6.36	10.91	7.96	13.66
ENSDARG00000010728	0.98	0.94	0.62	0.35	1.53	0.52	0.6	2.01	5.75	0.92	0.61	1.96
ENSDARG00000010729	1.07	0.19	5.85	0.23	3.35	0.58	5.75	24.52	17.21	0.49	0.21	1.17
ENSDARG00000010732	5.59	7.73	6.11	7.3	6.78	4.26	5.65	8.32	8.75	7.79	6.05	6.79
ENSDARG00000010738	8.74	9.72	8.14	9.49	5.48	7.6	6	9.76	5.91	11.22	9.93	8.61
ENSDARG00000010745	79.07	81.22	83.93	97.36	85.23	83.68	65.62	78.57	59.04	96.92	85.26	78.4
ENSDARG00000010752	1.89	1.56	0.88	0.86	0.94	1.32	1.69	2.05	4.46	0.36	0.76	1.08
ENSDARG00000010756	0.42	0.41	0.15	0.51	0.33	0.39	0.84	0.96	1.97	0.18	0.48	0.23
ENSDARG00000010758	0.06	0	0.03	0	0.11	0	0.16	0.19	4.64	0.08	0.05	0.21
ENSDARG00000010764	285.04	912.55	617.77	729.13	433.44	250.04	634.21	411.6	326.75	953.6	573.77	296.63
ENSDARG00000010767	4.73	1.5	5.52	1.3	2.86	4.22	4.08	1.42	1.21	2.84	3.47	2.57
ENSDARG00000010770	14.97	12.39	14.48	17.18	19.1	5.69	15.6	26.97	20.76	35.79	21.32	17.17
ENSDARG00000010773	30.41	7.43	15.13	25.33	37.93	13.18	25.96	19.21	32.31	16.15	17.96	16.56
ENSDARG00000010779	14.4	10.49	14.62	12.53	13.1	13.89	13.31	11.57	11.69	11.83	11.37	11.19
ENSDARG00000010784	22.38	13.89	21.58	20.57	24.13	20.35	17.49	18.43	14.87	18.16	14.26	16.7
ENSDARG00000010785	0.83	0.4	0.7	1.01	0.87	0.55	0.65	1.69	3.89	0.84	1	1.85
ENSDARG00000010789	6.68	5.64	4.14	4.17	3.64	2.05	8.87	6.39	9.12	4.57	4.14	6.14
ENSDARG00000010791	1.43	1.02	1.07	1.31	1.31	0.48	0.67	2.1	1.08	1.43	0.6	0.9
ENSDARG00000010792	0.68	2.37	2.01	2.29	1.81	1.43	2.71	3.86	6.86	1.37	1.71	1.56
ENSDARG00000010794	3.31	0.82	1.08	1.23	3.99	0.43	3.48	4.6	3.83	1.51	1.98	1.28
ENSDARG00000010816	15.11	14.52	19.6	38.15	27.62	9.53	13.85	30.13	22.11	27.29	18.45	31.87
ENSDARG00000010823	9.67	8.79	9.35	13.77	10.7	10.49	14.39	14.8	16.15	10.6	10.13	10.55
ENSDARG00000010831	18.79	41.02	24.86	22.38	14.6	30.52	21.9	28.33	17.82	24.12	22.37	17.84
ENSDARG00000010841	0.34	0	0	1.51	1034.19	0.72	3.42	1059.3	0.23	0.44	0.38	0.22
ENSDARG00000010844	24.52	28.98	33.48	18.98	25.16	22.67	33.04	20.19	25.82	15.41	23.24	19.42
ENSDARG00000010862	0.87	1.15	0.95	1.1	1.11	1.2	2.5	2.04	6.17	1.39	1.61	1
ENSDARG00000010873	112.58	80.64	121.99	76.41	75.12	138.7	77.81	65.9	61.43	70.89	98.95	77.34
ENSDARG00000010878	4.72	2.71	7.66	12.66	6.32	3.58	4.61	11.47	4.43	6.89	3.58	4.47
ENSDARG00000010905	1.84	1.2	2.87	1.95	1.97	2.28	2.04	3.27	2.76	1.21	1.9	1.74
ENSDARG00000010918	8.94	5.36	7.29	6.14	5.99	8.78	6.74	5.67	4.73	6.15	5.24	5.26
ENSDARG00000010925	0.19	0.17	0.25	0.26	0.3	0.06	0.17	0.24	0.35	0.06	0.35	0.42
ENSDARG00000010934	2.89	0	1.5	7.29	5.56	0.76	2.72	5.24	4.33	4.06	3.49	13.7
ENSDARG00000010936	4.05	6.53	4.59	6.91	4.46	3.6	6.48	3.48	2.34	7.33	7.68	7.2
ENSDARG00000010941	4.88	1.14	3.9	6.43	7.62	2.2	5.88	6.09	5.86	7.28	5.97	9.94
ENSDARG00000010945	10.22	6.16	11.22	14.57	14.17	6.19	7.72	10.94	11.59	14.52	8.84	13.46
ENSDARG00000010946	34.26	30.65	32.24	31.45	33.83	27.29	32.86	33.21	41.82	36.59	28.3	30.66
ENSDARG00000010948	0.16	0.17	0.09	0.18	1.29	0.15	0.59	0.94	1.81	0.38	0.39	0.26
ENSDARG00000010953	35.42	38.44	41.07	28.55	33.16	37.38	32.86	27.7	24.11	34.17	39.66	29.03
ENSDARG00000010956	13.7	24.67	15.52	16.23	13.77	20.58	14.71	18.23	19.91	13.82	14.17	14.12
ENSDARG00000010957	60.43	58.27	61.64	48.35	50.92	63.71	48.9	44.64	35.6	45.56	53.9	52.53
ENSDARG00000010958	0.88	0	0	0	0.08	0.38	0	0.1	0	0	2.9	0.15
ENSDARG00000010962	2.23	0.83	1.44	1.58	11.91	1.23	1.61	12.8	6	1.21	3.23	2.77
ENSDARG00000010965	51.02	91.65	54.1	46.73	47.84	59.22	62.94	61.01	59.47	55.57	54.13	51.33
ENSDARG00000010977	1.14	3.17	1.46	0.89	2.88	2.16	1.68	1.94	1.12	1.04	0.94	0.54
ENSDARG00000010978	4.88	4.36	4.22	4.21	3.82	5.37	3.6	4.82	3.84	4.28	3.93	3.44
ENSDARG00000010981	5.26	2.62	7.11	5.47	6.98	4.47	7.07	7.13	9.82	6.72	5.64	6.57
ENSDARG00000011000	27.73	22.97	23.44	22.83	23.07	25.98	21.61	25.13	20.28	20.39	19.56	19.31
ENSDARG00000011020	120.83	123.38	107.8	124.56	100.47	135.38	107.72	102.44	121.08	112.32	98.39	106.73
ENSDARG00000011023	0.11	0	0.11	0.77	0	0	0.05	0.6	0.25	0.43	0.05	0.14
ENSDARG00000011026	5.92	10.31	6.86	7.48	5.51	7.54	6.58	6.17	3.72	6.86	8.49	6.2
ENSDARG00000011027	2.69	0.41	2.55	2.9	4.08	2.09	6.9	8.42	5.57	3.76	3.09	3.27
ENSDARG00000011042	16.95	5.51	12.24	13.6	15.38	13.6	15.96	12.31	13.93	16.06	13.11	16.44
ENSDARG00000011049	0.56	0.44	1.39	1.09	1.68	0.97	1.26	3.64	1.89	1.16	1.49	1.14
ENSDARG00000011055	58.68	87.81	67.23	55.84	43	68.61	48.48	49.29	31.67	55.42	53.86	45.32
ENSDARG00000011065	118.61	75.16	85.3	112.97	150.14	94.13	74.34	90.84	58.52	88.08	96.31	104.65
ENSDARG00000011066	2.24	2.38	2.66	3.71	4.73	2.47	0.96	3.31	1.78	4.78	4.58	4.31
ENSDARG00000011072	0.04	0.48	0.17	0.41	0.48	0.27	0.62	0.3	0.52	0.3	0.51	0.57
ENSDARG00000011076	2.26	6.5	0.6	12.42	1.73	0.76	5.58	4.6	4.98	1.24	3	0.97
ENSDARG00000011079	5.56	4.8	4.73	4.2	5.46	3.47	4.87	7.3	8.54	4.19	4.01	3.57
ENSDARG00000011083	0.29	0	0.28	0.38	0.24	0	0.91	0.92	1.06	0.47	0.08	0.44
ENSDARG00000011088	15.28	6.49	13.84	13.32	15.83	12.69	12.03	12.04	9.24	12.29	13.33	14.71
ENSDARG00000011091	1.77	1.5	2.58	7.13	5.86	0.78	2.07	4.09	4.31	9.11	2.15	7
ENSDARG00000011094	0.56	0.5	0.5	1.16	2.05	0.58	2.05	2.69	6.18	1.37	1.36	0.79
ENSDARG00000011113	0.84	0	0.15	0.31	0.03	0	0.38	1.19	0.05	2.04	0.61	0.05
ENSDARG00000011122	9.52	3.15	10.88	13.39	12.29	7.06	11.84	9.07	10.38	11.1	11.77	13.43
ENSDARG00000011125	101.36	246.24	122.46	99.72	80.28	132.97	98.18	127.01	115.71	124.55	97.09	111.55
ENSDARG00000011141	56.82	59.49	53.13	78.27	95.07	37.84	44.79	69.95	50.06	63.61	50.6	82.25
ENSDARG00000011146	98.86	384.88	158.09	156.14	77.01	181.97	148.3	124.14	74.98	171.7	144.16	129.3
ENSDARG00000011152	9.15	23.22	10.02	8.84	7.8	14.14	8.92	10.45	9.13	9.03	11.02	11.61
ENSDARG00000011157	1.53	2.88	3.63	2.76	1.76	2.49	3.65	6.2	9.02	2.93	2.86	2.65
ENSDARG00000011163	12.26	4.61	9.63	20.89	24.02	4.9	10.23	16.19	27.22	22.16	16.99	29.38
ENSDARG00000011166	88.68	207.97	78.59	93.34	86.02	273.46	185.74	97.07	97.12	121.37	147.33	154.41
ENSDARG00000011170	14.09	5.86	14.63	25.33	45.94	9.18	45.18	34.26	66.58	48.7	47.54	33.9
ENSDARG00000011171	23.71	8.12	23.11	12.24	18.5	25.34	18.63	9.18	11.27	19.75	22.52	19.64
ENSDARG00000011175	91.23	159.07	106.61	95.34	88.2	114.57	76.79	89.61	64.26	98.07	88.55	95.84
ENSDARG00000011188	15.26	15.83	14.05	17.28	16.03	12.69	14.94	15.48	22.13	11.05	11.8	12.58
ENSDARG00000011190	2.05	1.04	2.75	4.48	4.11	0.99	4.54	5.45	3.04	4.46	3.89	2.42
ENSDARG00000011196	7.6	6.76	7.52	9.67	9.35	6.89	8.98	9.93	10.31	8.11	7.1	7.31
ENSDARG00000011201	347.5	686.03	301.55	352.62	403.27	512.52	366.28	600.51	612.41	352.09	318.97	336.76
ENSDARG00000011219	39.97	16.63	38.64	34.43	36.71	31.3	35.53	32.55	40.32	36.5	32.94	34.23
ENSDARG00000011222	15.24	6.52	11.91	28.95	17.85	8.55	15.88	20.91	29.29	26.32	18.74	21.39
ENSDARG00000011233	5.02	1.09	5.03	3.02	4.19	4.81	6.86	4.52	6.25	4.76	5.95	3.2
ENSDARG00000011235	32.83	40.92	31.11	23.31	72.93	66.15	21.93	24.77	18.39	62.88	76.04	25.17
ENSDARG00000011239	54.82	103.19	56.32	74.57	68.85	59.44	91.58	109.16	41.67	74.95	64.99	53.77
ENSDARG00000011240	23.06	29.11	26.14	28.83	24.85	26.29	15.11	22.46	17.21	27.46	18.04	27.85
ENSDARG00000011245	0.02	1.37	0.06	0.2	0.23	0	15.25	1.68	45.38	0	0.22	0.23
ENSDARG00000011246	14.92	18.3	12.16	13.17	12.53	17.26	14.28	10.97	13.22	14.94	13.23	13.22
ENSDARG00000011247	31.61	35.38	34.77	22.09	17.85	35.25	23.15	18.2	17.52	21.52	24.75	16.31
ENSDARG00000011257	0.08	0.28	0.36	0.08	0.1	0.33	0.07	0.17	2.16	0.05	0.15	0.07
ENSDARG00000011259	0.21	0.18	0.09	0.06	0.09	0.06	0.07	0.11	0.13	0.09	0.52	0.22
ENSDARG00000011262	0.16	0.57	0.38	0.27	0.66	0.64	0.88	0.85	0.92	0.78	0.49	0.48
